symbol,name,ticktime,price,volume,prev_price,kind
sh600519,贵州茅台,09:25:01,1418.0,18494,0.0,U
sh600519,贵州茅台,09:30:01,1418.0,1800,1418.0,D
sh600519,贵州茅台,09:30:04,1418.0,900,1418.0,D
sh600519,贵州茅台,09:30:06,1418.88,1400,1418.0,D
sh600519,贵州茅台,09:30:09,1418.84,2400,1418.88,D
sh600519,贵州茅台,09:30:13,1418.0,2800,1418.84,E
sh600519,贵州茅台,09:30:16,1417.99,500,1418.0,E
sh600519,贵州茅台,09:30:18,1418.0,500,1417.99,E
sh600519,贵州茅台,09:30:22,1417.03,3400,1418.0,D
sh600519,贵州茅台,09:30:25,1418.0,1100,1417.03,E
sh600519,贵州茅台,09:30:28,1417.01,2500,1418.0,D
sh600519,贵州茅台,09:30:31,1418.55,4100,1417.01,U
sh600519,贵州茅台,09:30:34,1418.41,1100,1418.55,D
sh600519,贵州茅台,09:30:37,1418.88,1500,1418.41,U
sh600519,贵州茅台,09:30:40,1418.8,1200,1418.88,E
sh600519,贵州茅台,09:30:43,1418.88,1400,1418.8,U
sh600519,贵州茅台,09:30:46,1418.17,400,1418.88,D
sh600519,贵州茅台,09:30:49,1418.41,1200,1418.17,E
sh600519,贵州茅台,09:30:52,1418.0,200,1418.41,D
sh600519,贵州茅台,09:30:55,1418.76,1100,1418.0,U
sh600519,贵州茅台,09:30:58,1419.9,2900,1418.76,U
sh600519,贵州茅台,09:31:01,1420.0,3700,1419.9,U
sh600519,贵州茅台,09:31:04,1419.95,300,1420.0,D
sh600519,贵州茅台,09:31:07,1420.96,1100,1419.95,E
sh600519,贵州茅台,09:31:10,1420.97,800,1420.96,U
sh600519,贵州茅台,09:31:13,1419.96,2000,1420.97,D
sh600519,贵州茅台,09:31:16,1420.97,1500,1419.96,U
sh600519,贵州茅台,09:31:19,1420.97,1800,1420.97,U
sh600519,贵州茅台,09:31:22,1419.35,2600,1420.97,D
sh600519,贵州茅台,09:31:25,1420.95,500,1419.35,E
sh600519,贵州茅台,09:31:28,1420.0,700,1420.95,E
sh600519,贵州茅台,09:31:31,1420.89,1000,1420.0,E
sh600519,贵州茅台,09:31:34,1420.0,800,1420.89,E
sh600519,贵州茅台,09:31:37,1420.05,2300,1420.0,U
sh600519,贵州茅台,09:31:40,1420.95,1000,1420.05,U
