symbol,name,ticktime,price,volume,prev_price,kind
sh600519,贵州茅台,09:25:00,1465.06,33282,0.0,U
sh600519,贵州茅台,09:30:01,1465.06,3600,1465.06,D
sh600519,贵州茅台,09:30:04,1464.32,9018,1465.06,D
sh600519,贵州茅台,09:30:07,1464.1,3800,1464.32,D
sh600519,贵州茅台,09:30:10,1464.0,8300,1464.1,E
sh600519,贵州茅台,09:30:13,1462.01,5700,1464.0,D
sh600519,贵州茅台,09:30:16,1464.99,4500,1462.01,U
sh600519,贵州茅台,09:30:19,1462.01,3500,1464.99,D
sh600519,贵州茅台,09:30:22,1462.01,5700,1462.01,U
sh600519,贵州茅台,09:30:25,1465.0,4900,1462.01,U
sh600519,贵州茅台,09:30:28,1465.06,7820,1465.0,U
sh600519,贵州茅台,09:30:31,1464.18,5000,1465.06,D
sh600519,贵州茅台,09:30:34,1464.39,1700,1464.18,U
sh600519,贵州茅台,09:30:37,1464.0,3400,1464.39,D
sh600519,贵州茅台,09:30:40,1464.39,3100,1464.0,U
sh600519,贵州茅台,09:30:43,1464.38,5500,1464.39,D
sh600519,贵州茅台,09:30:46,1463.98,1400,1464.38,D
sh600519,贵州茅台,09:30:49,1462.23,1100,1463.98,D
sh600519,贵州茅台,09:30:52,1462.23,3400,1462.23,U
sh600519,贵州茅台,09:30:55,1462.29,1300,1462.23,E
sh600519,贵州茅台,09:30:58,1463.98,1200,1462.29,U
sh600519,贵州茅台,09:31:01,1462.34,1200,1463.98,E
sh600519,贵州茅台,09:31:04,1462.34,2300,1462.34,D
sh600519,贵州茅台,09:31:07,1462.29,1100,1462.34,D
sh600519,贵州茅台,09:31:10,1464.03,4300,1462.29,U
sh600519,贵州茅台,09:31:13,1463.74,2100,1464.03,E
sh600519,贵州茅台,09:31:16,1463.85,4300,1463.74,E
sh600519,贵州茅台,09:31:19,1463.5,3400,1463.85,E
sh600519,贵州茅台,09:31:22,1464.38,1200,1463.5,U
sh600519,贵州茅台,09:31:25,1465.0,4400,1464.38,U
sh600519,贵州茅台,09:31:28,1463.91,1200,1465.0,D
sh600519,贵州茅台,09:31:31,1464.35,2200,1463.91,E
sh600519,贵州茅台,09:31:34,1462.6,4300,1464.35,D
sh600519,贵州茅台,09:31:37,1463.83,1900,1462.6,U
