时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-02-12 10:41:00,0.0,26.93,26.94,26.93,393,1058545.0,26.925
2025-02-12 10:42:00,0.0,26.95,26.95,26.93,311,837990.0,26.925
2025-02-12 10:43:00,0.0,26.96,26.96,26.95,448,1207367.0,26.925
2025-02-12 10:44:00,0.0,26.97,26.98,26.95,1129,3045093.0,26.926
2025-02-12 10:45:00,0.0,26.97,26.98,26.96,330,890141.0,26.926
2025-02-12 10:46:00,0.0,26.98,26.98,26.97,381,1027659.0,26.926
2025-02-12 10:47:00,0.0,26.98,26.99,26.97,629,1697020.0,26.926
2025-02-12 10:48:00,0.0,26.99,26.99,26.98,289,779904.0,26.927
2025-02-12 10:49:00,0.0,26.99,26.99,26.98,356,960796.0,26.927
2025-02-12 10:50:00,0.0,26.99,26.99,26.98,274,739426.0,26.927
2025-02-12 10:51:00,0.0,26.98,26.99,26.98,472,1273524.0,26.927
2025-02-12 10:52:00,0.0,26.97,26.98,26.97,512,1381310.0,26.927
2025-02-12 10:53:00,0.0,26.97,26.98,26.97,252,679821.0,26.928
2025-02-12 10:54:00,0.0,26.98,26.99,26.98,525,1416495.0,26.928
2025-02-12 10:55:00,0.0,26.98,26.99,26.97,464,1251784.0,26.928
2025-02-12 10:56:00,0.0,26.98,26.98,26.97,427,1151814.0,26.928
2025-02-12 10:57:00,0.0,26.97,26.99,26.97,560,1510813.0,26.928
2025-02-12 10:58:00,0.0,26.98,26.98,26.97,258,696022.0,26.929
2025-02-12 10:59:00,0.0,26.97,26.98,26.97,463,1248905.0,26.929
2025-02-12 11:00:00,0.0,26.98,26.98,26.97,549,1480928.0,26.929
2025-02-12 11:01:00,0.0,26.97,26.98,26.96,589,1588637.0,26.929
2025-02-12 11:02:00,0.0,26.97,26.98,26.96,443,1194808.0,26.929
2025-02-12 11:03:00,0.0,26.95,26.97,26.95,590,1590836.0,26.929
2025-02-12 11:04:00,0.0,26.96,26.96,26.95,283,762725.0,26.93
2025-02-12 11:05:00,0.0,26.96,26.96,26.95,296,797830.0,26.93
2025-02-12 11:06:00,0.0,26.98,26.98,26.95,1060,2858357.0,26.93
2025-02-12 11:07:00,0.0,27.0,27.0,26.98,858,2315698.0,26.93
2025-02-12 11:08:00,0.0,27.01,27.02,27.0,2295,6198011.0,26.932
2025-02-12 11:09:00,0.0,27.03,27.03,27.02,2177,5883860.0,26.933
2025-02-12 11:10:00,0.0,27.01,27.03,27.01,663,1791256.0,26.934
2025-02-12 11:11:00,0.0,27.01,27.02,27.0,1140,3078979.0,26.935
2025-02-12 11:12:00,0.0,27.0,27.02,26.99,1090,2943681.0,26.935
2025-02-12 11:13:00,0.0,27.0,27.0,26.99,1120,3024028.0,26.936
2025-02-12 11:14:00,0.0,26.99,27.0,26.99,634,1711232.0,26.936
2025-02-12 11:15:00,0.0,26.99,27.0,26.99,607,1638372.0,26.936
2025-02-12 11:16:00,0.0,27.04,27.05,27.0,5391,14569458.0,26.94
2025-02-12 11:17:00,0.0,27.03,27.04,27.02,1265,3419009.0,26.941
2025-02-12 11:18:00,0.0,27.03,27.03,27.02,393,1061970.0,26.941
2025-02-12 11:19:00,0.0,27.01,27.03,27.01,334,902452.0,26.941
2025-02-12 11:20:00,0.0,27.0,27.02,27.0,551,1488161.0,26.941
2025-02-12 11:21:00,0.0,27.0,27.01,27.0,341,920886.0,26.941
2025-02-12 11:22:00,0.0,26.99,27.01,26.99,656,1771244.0,26.942
2025-02-12 11:23:00,0.0,26.99,27.0,26.99,601,1622191.0,26.942
2025-02-12 11:24:00,0.0,26.98,26.99,26.98,601,1621756.0,26.942
2025-02-12 11:25:00,0.0,26.99,26.99,26.98,570,1537862.0,26.942
2025-02-12 11:26:00,0.0,26.98,26.99,26.98,919,2480004.0,26.943
2025-02-12 11:27:00,0.0,26.99,27.0,26.99,227,612694.0,26.943
2025-02-12 11:28:00,0.0,26.98,27.0,26.97,859,2318146.0,26.943
2025-02-12 11:29:00,0.0,26.98,26.98,26.97,792,2135847.0,26.943
2025-02-12 11:30:00,0.0,26.98,26.98,26.97,409,1103225.0,26.943
2025-02-12 13:01:00,0.0,26.95,26.98,26.95,2890,7792846.0,26.944
2025-02-12 13:02:00,0.0,26.96,26.97,26.95,430,1159282.0,26.944
2025-02-12 13:03:00,0.0,26.97,26.97,26.96,841,2267735.0,26.944
2025-02-12 13:04:00,0.0,26.97,26.98,26.96,642,1731486.0,26.944
2025-02-12 13:05:00,0.0,26.98,26.98,26.97,306,825429.0,26.944
2025-02-12 13:06:00,0.0,26.99,26.99,26.97,1108,2989560.0,26.944
2025-02-12 13:07:00,0.0,26.99,27.0,26.99,514,1387321.0,26.944
2025-02-12 13:08:00,0.0,26.99,27.0,26.99,360,971794.0,26.944
2025-02-12 13:09:00,0.0,26.99,27.0,26.98,711,1919116.0,26.945
2025-02-12 13:10:00,0.0,26.98,26.99,26.98,755,2037038.0,26.945
2025-02-12 13:11:00,0.0,26.95,26.98,26.95,755,2035579.0,26.945
2025-02-12 13:12:00,0.0,26.96,26.97,26.95,826,2227015.0,26.945
2025-02-12 13:13:00,0.0,26.95,26.97,26.95,507,1366941.0,26.945
2025-02-12 13:14:00,0.0,26.96,26.97,26.96,420,1132420.0,26.945
2025-02-12 13:15:00,0.0,26.96,26.96,26.95,252,679341.0,26.945
2025-02-12 13:16:00,0.0,26.97,26.97,26.95,763,2057125.0,26.945
2025-02-12 13:17:00,0.0,26.96,26.97,26.95,573,1545080.0,26.945
2025-02-12 13:18:00,0.0,26.98,26.98,26.97,630,1699337.0,26.945
2025-02-12 13:19:00,0.0,26.97,26.98,26.97,1222,3295802.0,26.946
2025-02-12 13:20:00,0.0,26.98,26.99,26.97,633,1707754.0,26.946
2025-02-12 13:21:00,0.0,27.0,27.0,26.98,1237,3338200.0,26.946
2025-02-12 13:22:00,0.0,27.01,27.02,26.99,4855,13112584.0,26.948
2025-02-12 13:23:00,0.0,27.0,27.01,26.99,1253,3383984.0,26.948
2025-02-12 13:24:00,0.0,26.98,27.0,26.98,1430,3859663.0,26.949
2025-02-12 13:25:00,0.0,26.99,26.99,26.98,398,1073944.0,26.949
2025-02-12 13:26:00,0.0,26.99,26.99,26.98,615,1659852.0,26.949
2025-02-12 13:27:00,0.0,26.96,26.99,26.96,658,1775010.0,26.949
2025-02-12 13:28:00,0.0,27.0,27.01,26.96,1935,5221309.0,26.949
2025-02-12 13:29:00,0.0,27.01,27.02,26.99,1023,2761979.0,26.95
2025-02-12 13:30:00,0.0,26.99,27.01,26.99,892,2408277.0,26.95
2025-02-12 13:31:00,0.0,26.98,27.0,26.98,1066,2877105.0,26.95
2025-02-12 13:32:00,0.0,26.97,26.98,26.97,1586,4278427.0,26.95
2025-02-12 13:33:00,0.0,26.96,26.98,26.96,1546,4169643.0,26.951
2025-02-12 13:34:00,0.0,26.95,26.96,26.95,1464,3946176.0,26.951
2025-02-12 13:35:00,0.0,26.95,26.96,26.94,1416,3815293.0,26.951
2025-02-12 13:36:00,0.0,26.94,26.95,26.93,1153,3106197.0,26.951
2025-02-12 13:37:00,0.0,26.93,26.95,26.93,1049,2825985.0,26.95
2025-02-12 13:38:00,0.0,26.94,26.95,26.93,1919,5170709.0,26.95
2025-02-12 13:39:00,0.0,26.93,26.94,26.93,1237,3332240.0,26.95
2025-02-12 13:40:00,0.0,26.94,26.94,26.93,272,732718.0,26.95
2025-02-12 13:41:00,0.0,26.94,26.95,26.93,1703,4586203.0,26.95
2025-02-12 13:42:00,0.0,26.96,26.96,26.92,811,2185354.0,26.95
2025-02-12 13:43:00,0.0,26.97,26.97,26.96,458,1234923.0,26.95
2025-02-12 13:44:00,0.0,26.95,26.97,26.95,469,1264390.0,26.95
2025-02-12 13:45:00,0.0,26.94,26.96,26.94,778,2096735.0,26.95
2025-02-12 13:46:00,0.0,26.96,26.96,26.93,1053,2838500.0,26.95
2025-02-12 13:47:00,0.0,26.94,26.96,26.94,413,1113016.0,26.95
2025-02-12 13:48:00,0.0,26.94,26.96,26.94,573,1544223.0,26.95
2025-02-12 13:49:00,0.0,26.94,26.96,26.94,344,927033.0,26.95
2025-02-12 13:50:00,0.0,26.95,26.96,26.94,180,485094.0,26.95
2025-02-12 13:51:00,0.0,26.95,26.96,26.95,266,716970.0,26.95
2025-02-12 13:52:00,0.0,26.95,26.96,26.95,393,1059181.0,26.95
2025-02-12 13:53:00,0.0,26.95,26.96,26.94,456,1228879.0,26.95
2025-02-12 13:54:00,0.0,26.95,26.95,26.94,325,875821.0,26.95
2025-02-12 13:55:00,0.0,26.94,26.96,26.94,371,999817.0,26.95
2025-02-12 13:56:00,0.0,26.95,26.96,26.95,256,689936.0,26.95
2025-02-12 13:57:00,0.0,26.95,26.96,26.95,337,908296.0,26.95
2025-02-12 13:58:00,0.0,26.96,26.96,26.95,194,522906.0,26.95
2025-02-12 13:59:00,0.0,26.94,26.96,26.94,881,2374366.0,26.95
2025-02-12 14:00:00,0.0,26.95,26.95,26.94,226,608952.0,26.95
2025-02-12 14:01:00,0.0,26.95,26.96,26.94,1079,2907870.0,26.95
2025-02-12 14:02:00,0.0,26.95,26.96,26.95,410,1105059.0,26.95
2025-02-12 14:03:00,0.0,26.95,26.96,26.95,600,1617091.0,26.95
2025-02-12 14:04:00,0.0,26.96,26.96,26.95,245,660330.0,26.95
2025-02-12 14:05:00,0.0,26.96,26.96,26.95,600,1617493.0,26.95
2025-02-12 14:06:00,0.0,26.97,26.97,26.96,1295,3492103.0,26.95
2025-02-12 14:07:00,0.0,26.96,26.98,26.96,780,2103232.0,26.95
2025-02-12 14:08:00,0.0,26.95,26.97,26.95,327,881606.0,26.95
2025-02-12 14:09:00,0.0,26.95,26.96,26.95,550,1482346.0,26.95
2025-02-12 14:10:00,0.0,26.97,26.97,26.96,551,1485500.0,26.95
2025-02-12 14:11:00,0.0,26.97,26.97,26.96,291,784637.0,26.95
2025-02-12 14:12:00,0.0,26.94,26.97,26.94,2253,6071844.0,26.95
2025-02-12 14:13:00,0.0,26.95,26.95,26.94,2695,7258489.0,26.95
2025-02-12 14:14:00,0.0,26.94,26.95,26.92,2605,7011353.0,26.95
2025-02-12 14:15:00,0.0,26.95,26.95,26.93,2049,5515577.0,26.95
2025-02-12 14:16:00,0.0,26.95,26.95,26.94,286,770742.0,26.95
2025-02-12 14:17:00,0.0,26.93,26.95,26.93,4043,10882857.0,26.949
2025-02-12 14:18:00,0.0,26.94,26.94,26.92,860,2316106.0,26.949
2025-02-12 14:19:00,0.0,26.96,26.96,26.93,3723,10030755.0,26.949
2025-02-12 14:20:00,0.0,26.94,26.96,26.94,832,2242292.0,26.949
2025-02-12 14:21:00,0.0,26.98,26.98,26.95,7115,19179594.0,26.949
2025-02-12 14:22:00,0.0,26.98,26.98,26.96,1103,2975334.0,26.949
2025-02-12 14:23:00,0.0,26.99,26.99,26.98,982,2650098.0,26.949
2025-02-12 14:24:00,0.0,27.0,27.0,26.99,866,2337223.0,26.949
2025-02-12 14:25:00,0.0,27.01,27.01,26.98,1777,4797674.0,26.95
2025-02-12 14:26:00,0.0,27.0,27.01,27.0,1091,2945863.0,26.95
2025-02-12 14:27:00,0.0,26.99,27.01,26.99,1530,4130644.0,26.95
2025-02-12 14:28:00,0.0,26.97,27.0,26.97,2639,7123855.0,26.951
2025-02-12 14:29:00,0.0,26.98,27.0,26.97,1152,3108427.0,26.951
2025-02-12 14:30:00,0.0,27.01,27.01,27.0,1108,2991896.0,26.951
2025-02-12 14:31:00,0.0,27.01,27.01,26.99,1069,2886305.0,26.951
2025-02-12 14:32:00,0.0,26.99,27.0,26.99,509,1374176.0,26.952
2025-02-12 14:33:00,0.0,26.99,27.0,26.98,522,1408930.0,26.952
2025-02-12 14:34:00,0.0,26.99,27.0,26.98,1347,3635524.0,26.952
2025-02-12 14:35:00,0.0,26.98,27.0,26.98,1009,2722557.0,26.952
2025-02-12 14:36:00,0.0,26.99,26.99,26.98,648,1748634.0,26.952
2025-02-12 14:37:00,0.0,26.99,27.0,26.98,1926,5198427.0,26.952
2025-02-12 14:38:00,0.0,27.0,27.0,26.98,2507,6769009.0,26.953
2025-02-12 14:39:00,0.0,27.02,27.02,27.0,2498,6748038.0,26.953
2025-02-12 14:40:00,0.0,27.02,27.03,27.02,921,2488814.0,26.954
2025-02-12 14:41:00,0.0,27.05,27.05,27.02,4662,12604386.0,26.955
2025-02-12 14:42:00,0.0,27.05,27.05,27.02,1839,4972792.0,26.956
2025-02-12 14:43:00,0.0,27.06,27.07,27.04,5296,14324933.0,26.958
2025-02-12 14:44:00,0.0,27.09,27.09,27.05,5374,14549750.0,26.96
2025-02-12 14:45:00,0.0,27.11,27.12,27.06,6167,16708708.0,26.963
2025-02-12 14:46:00,0.0,27.18,27.19,27.12,8193,22246658.0,26.968
2025-02-12 14:47:00,0.0,27.16,27.18,27.15,5584,15171839.0,26.972
2025-02-12 14:48:00,0.0,27.19,27.2,27.15,7752,21071736.0,26.978
2025-02-12 14:49:00,0.0,27.16,27.19,27.15,2738,7440218.0,26.979
2025-02-12 14:50:00,0.0,27.15,27.17,27.15,2318,6295447.0,26.981
2025-02-12 14:51:00,0.0,27.13,27.16,27.12,1962,5325267.0,26.982
2025-02-12 14:52:00,0.0,27.11,27.14,27.1,2238,6068841.0,26.983
2025-02-12 14:53:00,0.0,27.13,27.14,27.09,3762,10197371.0,26.984
2025-02-12 14:54:00,0.0,27.14,27.15,27.13,2389,6484138.0,26.985
2025-02-12 14:55:00,0.0,27.15,27.15,27.14,3193,8668739.0,26.987
2025-02-12 14:56:00,0.0,27.15,27.15,27.13,2800,7600403.0,26.988
2025-02-12 14:57:00,0.0,27.14,27.15,27.14,2509,6809577.0,26.99
2025-02-12 14:58:00,0.0,27.14,27.14,27.14,53,143843.0,26.99
2025-02-12 14:59:00,0.0,27.14,27.14,27.14,0,0.0,26.99
2025-02-12 15:00:00,0.0,27.14,27.14,27.14,5115,13882029.0,26.992
2025-02-13 09:30:00,0.0,27.14,27.14,27.14,3023,8204422.0,27.14
2025-02-13 09:31:00,0.0,27.1,27.22,27.08,16916,45939629.0,27.155
2025-02-13 09:32:00,0.0,27.24,27.25,27.11,13251,36062804.0,27.179
2025-02-13 09:33:00,0.0,27.23,27.24,27.19,6913,18811594.0,27.185
2025-02-13 09:34:00,0.0,27.23,27.25,27.22,6057,16497753.0,27.192
2025-02-13 09:35:00,0.0,27.27,27.27,27.23,6819,18581070.0,27.199
2025-02-13 09:36:00,0.0,27.27,27.3,27.24,7152,19508182.0,27.208
2025-02-13 09:37:00,0.0,27.16,27.26,27.16,3808,10359728.0,27.208
2025-02-13 09:38:00,0.0,27.13,27.17,27.13,3346,9084129.0,27.205
2025-02-13 09:39:00,0.0,27.14,27.17,27.13,2368,6427254.0,27.203
2025-02-13 09:40:00,0.0,27.14,27.17,27.14,2653,7206149.0,27.201
2025-02-13 09:41:00,0.0,27.17,27.19,27.15,2092,5683709.0,27.201
2025-02-13 09:42:00,0.0,27.18,27.2,27.17,2276,6187538.0,27.2
2025-02-13 09:43:00,0.0,27.22,27.24,27.19,3733,10161535.0,27.201
2025-02-13 09:44:00,0.0,27.22,27.25,27.22,2860,7787380.0,27.202
2025-02-13 09:45:00,0.0,27.25,27.25,27.22,6067,16527008.0,27.205
2025-02-13 09:46:00,0.0,27.28,27.28,27.23,6073,16557344.0,27.208
2025-02-13 09:47:00,0.0,27.26,27.32,27.26,9718,26524085.0,27.216
2025-02-13 09:48:00,0.0,27.24,27.29,27.22,3324,9056825.0,27.217
2025-02-13 09:49:00,0.0,27.19,27.23,27.19,2747,7474648.0,27.217
2025-02-13 09:50:00,0.0,27.14,27.19,27.13,4263,11576481.0,27.215
2025-02-13 09:51:00,0.0,27.16,27.16,27.15,2178,5913762.0,27.214
2025-02-13 09:52:00,0.0,27.2,27.2,27.16,1738,4722779.0,27.213
2025-02-13 09:53:00,0.0,27.22,27.22,27.19,2389,6499556.0,27.213
2025-02-13 09:54:00,0.0,27.26,27.26,27.2,2083,5672897.0,27.213
2025-02-13 09:55:00,0.0,27.3,27.3,27.25,6707,18298973.0,27.217
2025-02-13 09:56:00,0.0,27.37,27.38,27.3,10951,29943896.0,27.227
2025-02-13 09:57:00,0.0,27.34,27.36,27.33,3540,9681016.0,27.23
2025-02-13 09:58:00,0.0,27.34,27.35,27.34,3230,8831840.0,27.232
2025-02-13 09:59:00,0.0,27.31,27.35,27.31,3022,8258512.0,27.234
2025-02-13 10:00:00,0.0,27.36,27.37,27.29,5684,15541034.0,27.238
2025-02-13 10:01:00,0.0,27.4,27.41,27.35,6736,18443515.0,27.244
2025-02-13 10:02:00,0.0,27.43,27.44,27.4,4895,13421340.0,27.249
2025-02-13 10:03:00,0.0,27.47,27.48,27.44,5864,16105459.0,27.256
2025-02-13 10:04:00,0.0,27.44,27.47,27.44,5123,14062233.0,27.262
2025-02-13 10:05:00,0.0,27.47,27.47,27.44,4383,12030932.0,27.266
2025-02-13 10:06:00,0.0,27.48,27.49,27.48,5787,15903611.0,27.273
2025-02-13 10:07:00,0.0,27.48,27.49,27.47,5296,14554351.0,27.278
2025-02-13 10:08:00,0.0,27.44,27.48,27.41,3472,9529059.0,27.281
2025-02-13 10:09:00,0.0,27.39,27.45,27.39,3762,10312728.0,27.284
2025-02-13 10:10:00,0.0,27.36,27.37,27.36,1882,5150224.0,27.284
2025-02-13 10:11:00,0.0,27.42,27.45,27.37,2162,5925854.0,27.286
2025-02-13 10:12:00,0.0,27.42,27.46,27.41,4711,12923132.0,27.289
2025-02-13 10:13:00,0.0,27.4,27.46,27.4,2455,6733935.0,27.291
2025-02-13 10:14:00,0.0,27.34,27.39,27.34,4459,12205258.0,27.292
2025-02-13 10:15:00,0.0,27.32,27.34,27.31,1546,4224077.0,27.293
2025-02-13 10:16:00,0.0,27.35,27.37,27.33,3149,8613440.0,27.293
2025-02-13 10:17:00,0.0,27.36,27.37,27.34,1213,3317844.0,27.294
2025-02-13 10:18:00,0.0,27.37,27.38,27.36,1237,3385389.0,27.294
2025-02-13 10:19:00,0.0,27.42,27.44,27.39,2453,6725885.0,27.295
2025-02-13 10:20:00,0.0,27.41,27.43,27.4,1239,3397221.0,27.296
2025-02-13 10:21:00,0.0,27.4,27.41,27.4,1524,4176677.0,27.297
2025-02-13 10:22:00,0.0,27.44,27.44,27.39,2849,7810750.0,27.298
2025-02-13 10:23:00,0.0,27.45,27.45,27.43,2112,5796254.0,27.3
2025-02-13 10:24:00,0.0,27.44,27.45,27.43,1694,4649186.0,27.301
2025-02-13 10:25:00,0.0,27.43,27.45,27.43,1902,5218967.0,27.302
2025-02-13 10:26:00,0.0,27.47,27.47,27.43,3609,9904880.0,27.304
2025-02-13 10:27:00,0.0,27.47,27.5,27.44,10054,27631904.0,27.311
2025-02-13 10:28:00,0.0,27.46,27.47,27.44,2494,6847235.0,27.312
2025-02-13 10:29:00,0.0,27.52,27.52,27.46,7039,19353585.0,27.317
2025-02-13 10:30:00,0.0,27.48,27.51,27.47,4794,13179959.0,27.321
2025-02-13 10:31:00,0.0,27.45,27.47,27.44,3356,9215524.0,27.322
2025-02-13 10:32:00,0.0,27.42,27.45,27.42,2025,5556034.0,27.323
2025-02-13 10:33:00,0.0,27.42,27.43,27.42,1327,3639229.0,27.324
2025-02-13 10:34:00,0.0,27.38,27.42,27.37,2382,6526308.0,27.324
2025-02-13 10:35:00,0.0,27.38,27.4,27.37,2432,6660249.0,27.325
2025-02-13 10:36:00,0.0,27.37,27.39,27.37,1137,3112957.0,27.325
2025-02-13 10:37:00,0.0,27.36,27.38,27.36,3446,9432658.0,27.326
2025-02-13 10:38:00,0.0,27.36,27.37,27.35,1802,4930342.0,27.326
2025-02-13 10:39:00,0.0,27.36,27.37,27.36,1012,2769740.0,27.326
2025-02-13 10:40:00,0.0,27.36,27.37,27.35,3583,9801698.0,27.326
2025-02-13 10:41:00,0.0,27.34,27.36,27.34,1408,3851581.0,27.326
2025-02-13 10:42:00,0.0,27.35,27.35,27.33,2311,6318575.0,27.327
2025-02-13 10:43:00,0.0,27.38,27.39,27.35,1130,3092365.0,27.327
2025-02-13 10:44:00,0.0,27.4,27.4,27.39,754,2065604.0,27.327
2025-02-13 10:45:00,0.0,27.4,27.41,27.39,1226,3359201.0,27.327
2025-02-13 10:46:00,0.0,27.36,27.4,27.36,2549,6980520.0,27.328
2025-02-13 10:47:00,0.0,27.37,27.37,27.35,901,2465197.0,27.328
2025-02-13 10:48:00,0.0,27.35,27.37,27.33,2050,5607150.0,27.328
2025-02-13 10:49:00,0.0,27.34,27.35,27.33,673,1840342.0,27.328
2025-02-13 10:50:00,0.0,27.36,27.36,27.35,1085,2967831.0,27.328
2025-02-13 10:51:00,0.0,27.37,27.37,27.35,1836,5022646.0,27.328
2025-02-13 10:52:00,0.0,27.38,27.38,27.36,1093,2991968.0,27.328
2025-02-13 10:53:00,0.0,27.39,27.39,27.37,624,1708711.0,27.329
2025-02-13 10:54:00,0.0,27.38,27.39,27.37,799,2187674.0,27.329
2025-02-13 10:55:00,0.0,27.34,27.38,27.34,2513,6875691.0,27.329
2025-02-13 10:56:00,0.0,27.35,27.36,27.34,734,2007407.0,27.329
2025-02-13 10:57:00,0.0,27.36,27.36,27.34,837,2289281.0,27.329
2025-02-13 10:58:00,0.0,27.35,27.36,27.34,804,2198882.0,27.329
2025-02-13 10:59:00,0.0,27.31,27.35,27.31,3865,10560757.0,27.329
2025-02-13 11:00:00,0.0,27.35,27.36,27.31,3843,10522289.0,27.33
2025-02-13 11:01:00,0.0,27.35,27.35,27.33,634,1733426.0,27.33
2025-02-13 11:02:00,0.0,27.33,27.34,27.33,860,2351254.0,27.33
2025-02-13 11:03:00,0.0,27.33,27.35,27.33,1110,3034784.0,27.33
2025-02-13 11:04:00,0.0,27.32,27.33,27.3,2303,6290585.0,27.33
2025-02-13 11:05:00,0.0,27.32,27.33,27.31,1371,3744863.0,27.33
2025-02-13 11:06:00,0.0,27.31,27.32,27.3,821,2242151.0,27.329
2025-02-13 11:07:00,0.0,27.32,27.32,27.3,852,2326884.0,27.329
2025-02-13 11:08:00,0.0,27.33,27.33,27.31,649,1772782.0,27.329
2025-02-13 11:09:00,0.0,27.34,27.34,27.32,508,1388729.0,27.329
2025-02-13 11:10:00,0.0,27.35,27.35,27.33,929,2539919.0,27.329
2025-02-13 11:11:00,0.0,27.36,27.36,27.35,568,1553481.0,27.33
2025-02-13 11:12:00,0.0,27.37,27.37,27.35,1162,3178982.0,27.33
2025-02-13 11:13:00,0.0,27.37,27.38,27.36,701,1918490.0,27.33
2025-02-13 11:14:00,0.0,27.37,27.38,27.37,713,1951873.0,27.33
2025-02-13 11:15:00,0.0,27.38,27.38,27.36,856,2342888.0,27.33
2025-02-13 11:16:00,0.0,27.38,27.38,27.37,855,2340759.0,27.33
2025-02-13 11:17:00,0.0,27.38,27.39,27.38,953,2609368.0,27.33
2025-02-13 11:18:00,0.0,27.39,27.39,27.38,1222,3346121.0,27.33
2025-02-13 11:19:00,0.0,27.39,27.4,27.38,611,1673737.0,27.33
2025-02-13 11:20:00,0.0,27.4,27.41,27.39,985,2699001.0,27.331
2025-02-13 11:21:00,0.0,27.42,27.42,27.4,1355,3714214.0,27.331
2025-02-13 11:22:00,0.0,27.42,27.45,27.42,1268,3478458.0,27.331
2025-02-13 11:23:00,0.0,27.42,27.43,27.42,834,2286790.0,27.332
2025-02-13 11:24:00,0.0,27.39,27.41,27.37,1304,3572474.0,27.332
2025-02-13 11:25:00,0.0,27.39,27.39,27.37,657,1798825.0,27.332
2025-02-13 11:26:00,0.0,27.38,27.4,27.38,1080,2957564.0,27.332
2025-02-13 11:27:00,0.0,27.39,27.4,27.37,818,2240090.0,27.332
2025-02-13 11:28:00,0.0,27.38,27.4,27.38,1446,3959538.0,27.332
2025-02-13 11:29:00,0.0,27.36,27.38,27.36,933,2553221.0,27.332
2025-02-13 11:30:00,0.0,27.36,27.36,27.32,2227,6088768.0,27.333
2025-02-13 13:01:00,0.0,27.41,27.41,27.34,3398,9299963.0,27.333
2025-02-13 13:02:00,0.0,27.41,27.43,27.39,1760,4824591.0,27.333
2025-02-13 13:03:00,0.0,27.37,27.43,27.37,1560,4274992.0,27.334
2025-02-13 13:04:00,0.0,27.39,27.41,27.37,802,2196488.0,27.334
2025-02-13 13:05:00,0.0,27.43,27.43,27.38,1172,3212517.0,27.334
2025-02-13 13:06:00,0.0,27.47,27.47,27.43,2204,6049908.0,27.335
2025-02-13 13:07:00,0.0,27.49,27.49,27.46,1929,5300727.0,27.335
2025-02-13 13:08:00,0.0,27.49,27.5,27.48,3075,8453746.0,27.337
2025-02-13 13:09:00,0.0,27.48,27.5,27.48,2422,6658773.0,27.338
2025-02-13 13:10:00,0.0,27.53,27.54,27.49,5564,15305414.0,27.34
2025-02-13 13:11:00,0.0,27.55,27.56,27.54,4196,11558723.0,27.343
2025-02-13 13:12:00,0.0,27.53,27.58,27.53,4458,12287791.0,27.345
2025-02-13 13:13:00,0.0,27.54,27.54,27.52,1273,3504388.0,27.346
2025-02-13 13:14:00,0.0,27.52,27.54,27.52,1198,3298029.0,27.346
2025-02-13 13:15:00,0.0,27.54,27.54,27.52,1599,4402218.0,27.347
2025-02-13 13:16:00,0.0,27.55,27.56,27.54,2085,5744354.0,27.348
2025-02-13 13:17:00,0.0,27.55,27.55,27.53,1852,5101615.0,27.349
2025-02-13 13:18:00,0.0,27.52,27.55,27.51,1889,5201464.0,27.35
2025-02-13 13:19:00,0.0,27.52,27.53,27.51,1030,2834947.0,27.35
2025-02-13 13:20:00,0.0,27.52,27.54,27.52,1166,3209782.0,27.351
2025-02-13 13:21:00,0.0,27.52,27.53,27.51,1003,2760498.0,27.351
2025-02-13 13:22:00,0.0,27.51,27.52,27.5,1801,4954133.0,27.352
2025-02-13 13:23:00,0.0,27.5,27.51,27.5,979,2693106.0,27.353
2025-02-13 13:24:00,0.0,27.52,27.52,27.5,957,2632537.0,27.353
2025-02-13 13:25:00,0.0,27.52,27.52,27.51,828,2278467.0,27.353
2025-02-13 13:26:00,0.0,27.53,27.53,27.51,1137,3129534.0,27.354
2025-02-13 13:27:00,0.0,27.52,27.54,27.5,2732,7517504.0,27.355
2025-02-13 13:28:00,0.0,27.51,27.52,27.51,1279,3519346.0,27.355
2025-02-13 13:29:00,0.0,27.52,27.53,27.51,939,2584273.0,27.356
2025-02-13 13:30:00,0.0,27.52,27.54,27.51,1855,5105680.0,27.356
2025-02-13 13:31:00,0.0,27.52,27.53,27.51,679,1868390.0,27.357
2025-02-13 13:32:00,0.0,27.51,27.52,27.5,1158,3185882.0,27.357
2025-02-13 13:33:00,0.0,27.51,27.52,27.5,816,2244807.0,27.357
2025-02-13 13:34:00,0.0,27.54,27.54,27.51,1857,5110791.0,27.358
2025-02-13 13:35:00,0.0,27.52,27.55,27.5,2721,7489056.0,27.359
2025-02-13 13:36:00,0.0,27.52,27.53,27.5,1481,4074994.0,27.36
2025-02-13 13:37:00,0.0,27.55,27.55,27.51,2410,6634483.0,27.361
2025-02-13 13:38:00,0.0,27.57,27.57,27.55,3615,9961472.0,27.362
2025-02-13 13:39:00,0.0,27.61,27.63,27.57,10970,30276983.0,27.368
2025-02-13 13:40:00,0.0,27.64,27.64,27.61,3834,10593180.0,27.371
2025-02-13 13:41:00,0.0,27.67,27.67,27.64,5557,15366853.0,27.374
2025-02-13 13:42:00,0.0,27.68,27.69,27.67,4454,12327253.0,27.377
2025-02-13 13:43:00,0.0,27.67,27.68,27.67,3066,8485510.0,27.379
2025-02-13 13:44:00,0.0,27.63,27.67,27.63,2670,7383843.0,27.381
2025-02-13 13:45:00,0.0,27.65,27.65,27.63,2179,6023200.0,27.382
